x,y,t,yobserved
0.31501229936728237,0.39870208556950437,0.8075439779114608,yes
0.744102823599103,0.8203278277005641,0.9776135009232131,yes
0.4438882565386698,0.04713234685743656,0.9180535662423226,yes
0.425724185597227,0.8226268408260756,0.9317547170613443,yes
0.64697328526509,0.760450136576738,0.6900009623322806,yes
0.7223292089933306,0.8032773915666747,0.995482711803533,yes
0.7326581962560519,0.997185068900396,0.8852722249518657,yes
0.7355272732664442,0.47657408842955107,0.6949838040583167,no
0.8329089352537615,0.7249967572512959,0.6380449018520966,no
0.03728715238504776,0.449451424633869,0.7880935094100184,yes
0.8176801285634079,0.8938846884351868,0.7240771320825041,no
0.7803195227726853,0.5627644023254648,0.8401523822424526,yes
0.44788064889971624,0.6110863569872154,0.9554839034386046,yes
0.3213493703375251,0.5335716473491406,0.5955691010748314,yes
0.40407637600871593,0.9677705562403288,0.8334642593219839,yes
0.5722936780696579,0.7690656971580692,0.5929235569988109,yes
0.8142367257578942,0.8322805480627902,0.4443162541362705,no
0.8919005025821751,0.3862755382501408,0.3526917046239021,no
0.9739113183205377,0.5107713160994782,0.9167922598618464,no
0.29346093582855826,0.876618951174976,0.7325572560501862,yes
0.7968130336992263,0.1479312032012361,0.9423556995449703,yes
0.6672112000529733,0.8929834247811881,0.2149886903734691,no
0.2218026358757066,0.6826561286944359,0.9423025680007735,yes
0.5303312743559299,0.12920642434233132,0.6572496891677625,yes
