x,y,t,yobserved
0.26437315323694377,0.18561165224806242,0.7874732250254292,yes
0.20712252405997233,0.25162532812783867,0.8075439779114608,yes
0.6488959178436302,0.7610923368694091,0.9776135009232131,yes
0.3204625204158049,0.02334198373657337,0.9180535662423226,yes
0.30348263389982466,0.743817232171176,0.9317547170613443,yes
0.5327738585558968,0.681038641689542,0.6900009623322806,yes
0.6220443475791306,0.7386373491779896,0.995482711803533,yes
0.6347231143986116,0.9960464697043518,0.8852722249518657,yes
0.6382638214926073,0.3756247884567536,0.6949838040583167,yes
0.7633231148396582,0.6502067794991984,0.6380449018520966,no
0.019338742059016756,0.2191789898380312,0.7880935094100184,yes
0.7431404606054395,0.8578915630323887,0.7240771320825041,no
0.6946090401964384,0.46667095634416245,0.8401523822424526,yes
0.32423886227927357,0.4857225669535332,0.9554839034386046,yes
0.21230739407692445,0.3820691604159656,0.5955691010748314,yes
0.28367704682852657,0.9505205165631985,0.8334642593219839,yes
0.4499068660140777,0.6862508609592006,0.5929235569988109,yes
0.7386090856654153,0.7791738152180687,0.4443162541362705,no
0.843693504544256,0.30111616573755384,0.3526917046239021,no
0.9612072871366926,0.42600231553497414,0.9167922598618464,no
0.1897901283429657,0.8084630025126021,0.7325572560501862,yes
0.7158620221860952,0.09933223054859641,0.9423556995449703,yes
0.556190992764551,0.8520465198564788,0.2149886903734691,no
0.1354995225785589,0.5325896646204074,0.9423025680007735,yes
0.4057912674579571,0.0746064490473306,0.6572496891677625,yes
